year,country_name,total_oda
2023,Panama,462.530431
2023,Paraguay,217.823662
2023,Peru,707.887378
2023,Saint Lucia,30.747144999999996
2023,Saint Vincent and the Grenadines,16.784123
2023,Suriname,38.042792
2023,Venezuela (Bolivarian Republic of),353.237522
2024,Argentina,79.201429
2024,Belize,45.970605
2024,Bolivia (Plurinational State of),366.251875
2024,Brazil,764.984104
2024,Colombia,1732.3596850000001
2024,Costa Rica,187.228105
2024,Cuba,133.483311
2024,Dominica,16.896327
2024,Dominican Republic,377.42929899999996
2024,Ecuador,504.17481200000003
2024,El Salvador,376.68854999999996
2024,Grenada,13.426629
2024,Guatemala,441.780206
2024,Guyana,170.966721
2024,Haiti,1103.526244
2024,Honduras,768.7088210000001
2024,Jamaica,89.88234
2024,Mexico,935.5426600000001
2024,Montserrat,53.932673
2024,Nicaragua,508.54606
2024,Panama,481.889011
2024,Paraguay,149.986687
2024,Peru,852.347426
2024,Saint Lucia,69.201322
2024,Saint Vincent and the Grenadines,27.743778
2024,Suriname,12.719608
2024,Venezuela (Bolivarian Republic of),310.220268
