donor_code,donor_name,donor_type,country_code,country_name,sector,recent_avg,active_years,active_share,sector_share,disburse_pctile_within_cs,disbursement_strong,persistence_strong,embeddedness_strong,n_strong,priority,cs_context
AUS,Australia,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,1,0.043478260869565216,0.0006058517595112869,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,7,0.30434782608695654,0.008367114861318135,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,2,0.08695652173913043,0.007475545842031698,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
DEU,Germany,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,8,0.34782608695652173,0.002127424436743534,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,2,0.08695652173913043,0.0038293637645629916,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
IRL,Ireland,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,1,0.043478260869565216,0.039207003720203665,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
KOR,Korea,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,3,0.13043478260869565,0.0006031821480154593,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
NOR,Norway,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,10,0.43478260869565216,0.027128700367919836,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
USA,United States,Bilateral (DAC),ECU,Ecuador,Population & Reproductive Health,0.0,6,0.2608695652173913,0.004885859665098106,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ESP,Spain,Bilateral (DAC),ECU,Ecuador,Tourism,0.5225069000803159,18,0.782608695652174,0.015623653049149932,100.0,True,True,False,2,High,Thin / emerging space
JPN,Japan,Bilateral (DAC),ECU,Ecuador,Tourism,0.18016559094561088,12,0.5217391304347826,0.0023343446644585038,83.33333333333334,True,True,False,2,High,Thin / emerging space
KOR,Korea,Bilateral (DAC),ECU,Ecuador,Tourism,0.033707346572680826,10,0.43478260869565216,0.0015096163318672894,50.0,False,False,False,0,Low,Thin / emerging space
AUT,Austria,Bilateral (DAC),ECU,Ecuador,Tourism,0.007706989217602533,5,0.21739130434782608,0.05081451256705939,33.33333333333333,False,False,False,0,Low,Thin / emerging space
DEU,Germany,Bilateral (DAC),ECU,Ecuador,Tourism,0.0039434330209224665,6,0.2608695652173913,0.0002366917001608792,16.666666666666664,False,False,False,0,Low,Thin / emerging space
CAN,Canada,Bilateral (DAC),ECU,Ecuador,Tourism,0.042339754439561304,14,0.6086956521739131,0.00238813738179949,66.66666666666666,False,True,False,1,Medium,Thin / emerging space
5IDB0,IDB Group,MDB,ECU,Ecuador,Tourism,0.0,5,0.21739130434782608,0.015023062391642,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ARE,United Arab Emirates,Bilateral (Non-DAC),ECU,Ecuador,Tourism,0.0,2,0.08695652173913043,0.19389271657266424,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AUS,Australia,Bilateral (DAC),ECU,Ecuador,Tourism,0.0,1,0.043478260869565216,1.4765958688236766e-05,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
BEL,Belgium,Bilateral (DAC),ECU,Ecuador,Tourism,0.0,1,0.043478260869565216,0.00026212006262731205,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
FRA,France,Bilateral (DAC),ECU,Ecuador,Tourism,0.0,1,0.043478260869565216,1.3067360737751421e-05,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ITA,Italy,Bilateral (DAC),ECU,Ecuador,Tourism,0.0,6,0.2608695652173913,0.013320403334857617,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
JPN,Japan,Bilateral (DAC),ECU,Ecuador,Trade,0.20793981145746576,13,0.5652173913043478,0.003388594460271256,87.5,True,True,False,2,High,Thin / emerging space
ITA,Italy,Bilateral (DAC),ECU,Ecuador,Trade,0.024714680756789165,4,0.17391304347826086,0.004094121575890373,62.5,False,False,False,0,Low,Thin / emerging space
SWE,Sweden,Bilateral (DAC),ECU,Ecuador,Trade,0.014325980800801934,2,0.08695652173913043,0.013458257682866457,50.0,False,False,False,0,Low,Thin / emerging space
1UN029,ITC,UN Agency,ECU,Ecuador,Trade,0.0032907156808714335,1,0.043478260869565216,0.09054025315138403,25.0,False,False,False,0,Low,Thin / emerging space
KOR,Korea,Bilateral (DAC),ECU,Ecuador,Trade,0.0020250907664066333,11,0.4782608695652174,0.0027363196730434865,12.5,False,False,False,0,Low,Thin / emerging space
ESP,Spain,Bilateral (DAC),ECU,Ecuador,Trade,0.3970331574414141,8,0.34782608695652173,0.004375181085904187,100.0,True,False,False,1,Medium,Thin / emerging space
5IDB0,IDB Group,MDB,ECU,Ecuador,Trade,0.10512866666666666,4,0.17391304347826086,0.004283495750986874,75.0,True,False,False,1,Medium,Thin / emerging space
1UN028,WTO,UN Agency,ECU,Ecuador,Trade,0.009272333333333334,2,0.08695652173913043,1.0,37.5,False,False,True,1,Medium,Thin / emerging space
BEL,Belgium,Bilateral (DAC),ECU,Ecuador,Trade,0.0,5,0.21739130434782608,0.00023978983763019144,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
CAN,Canada,Bilateral (DAC),ECU,Ecuador,Trade,0.0,7,0.30434782608695654,0.004240499939166123,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
GBR,United Kingdom,Bilateral (DAC),ECU,Ecuador,Trade,0.0,1,0.043478260869565216,0.0018165536622114099,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
USA,United States,Bilateral (DAC),ECU,Ecuador,Trade,0.0,5,0.21739130434782608,0.007717290089028677,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
JPN,Japan,Bilateral (DAC),ECU,Ecuador,Transport & Storage,1.3093796309236752,16,0.6956521739130435,0.035954035055804336,100.0,True,True,False,2,High,Fragmented coordination space
KOR,Korea,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.45630863446052033,14,0.6086956521739131,0.006947716664526765,90.9090909090909,True,True,False,2,High,Fragmented coordination space
9OTH006,Climate Investment Funds,Vertical Fund,ECU,Ecuador,Transport & Storage,0.29497,3,0.13043478260869565,0.9719532755959998,72.72727272727273,True,False,True,2,High,Fragmented coordination space
FRA,France,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.16684249652356267,13,0.5652173913043478,0.25096055747280355,63.63636363636363,False,True,True,2,High,Fragmented coordination space
USA,United States,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.09461505440800473,2,0.08695652173913043,0.0002618072519016719,45.45454545454545,False,False,False,0,Low,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.008312334440813201,4,0.17391304347826086,0.00019959248710921934,36.36363636363637,False,False,False,0,Low,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.007511396568332467,1,0.043478260869565216,0.0002734833453636844,27.27272727272727,False,False,False,0,Low,Fragmented coordination space
AUT,Austria,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.0038503251898798336,2,0.08695652173913043,0.0007113984283450102,18.181818181818183,False,False,False,0,Low,Fragmented coordination space
DEU,Germany,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.35830786178260937,3,0.13043478260869565,0.0014825684550623846,81.81818181818183,True,False,False,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,ECU,Ecuador,Transport & Storage,0.12192066666666668,14,0.6086956521739131,0.03939967548986547,54.54545454545454,False,True,False,1,Medium,Fragmented coordination space
ESP,Spain,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.0029550146211569333,14,0.6086956521739131,0.0004861502979791336,9.090909090909092,False,True,False,1,Medium,Fragmented coordination space
ARE,United Arab Emirates,Bilateral (Non-DAC),ECU,Ecuador,Transport & Storage,0.0,1,0.043478260869565216,0.020357664635746328,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),ECU,Ecuador,Transport & Storage,0.0,1,0.043478260869565216,0.050555610233887965,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
FRA,France,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,19.509724110195364,16,0.6956521739130435,0.17109192228415074,100.0,True,True,True,3,High,Fragmented coordination space
KOR,Korea,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,8.922182946451647,15,0.6521739130434783,0.2797572236533199,93.33333333333333,True,True,True,3,High,Fragmented coordination space
ESP,Spain,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,2.7130651112434094,19,0.8260869565217391,0.08465240031423225,86.66666666666667,True,True,False,2,High,Fragmented coordination space
JPN,Japan,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.776698218395711,19,0.8260869565217391,0.15233480042667527,80.0,True,True,True,3,High,Fragmented coordination space
USA,United States,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.7211358985520806,8,0.34782608695652173,0.2441454771142951,73.33333333333333,True,False,True,2,High,Fragmented coordination space
9OTH011,Global Environment Facility,Vertical Fund,ECU,Ecuador,Water & Sanitation,0.4458812336739612,2,0.08695652173913043,0.009694743553795997,60.0,False,False,False,0,Low,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.2286298295728836,8,0.34782608695652173,0.019736354317218485,53.333333333333336,False,False,False,0,Low,Fragmented coordination space
1UN019,UNICEF,UN Agency,ECU,Ecuador,Water & Sanitation,0.06132862969764297,11,0.4782608695652174,0.03936231491409398,40.0,False,False,False,0,Low,Fragmented coordination space
ITA,Italy,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.025897099734995665,9,0.391304347826087,0.0039485412545413705,26.666666666666668,False,False,False,0,Low,Fragmented coordination space
ROU,Romania,Bilateral (Non-DAC),ECU,Ecuador,Water & Sanitation,0.005577666666666667,1,0.043478260869565216,0.08644016138114155,20.0,False,False,False,0,Low,Fragmented coordination space
SWE,Sweden,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.004170327744400233,2,0.08695652173913043,0.0026717390108299275,13.333333333333334,False,False,False,0,Low,Fragmented coordination space
1UN014,UNDP,UN Agency,ECU,Ecuador,Water & Sanitation,0.0026216615801802,2,0.08695652173913043,0.001766997799673006,6.666666666666667,False,False,False,0,Low,Fragmented coordination space
DEU,Germany,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.6743345286430459,15,0.6521739130434783,0.010893654135125769,66.66666666666666,False,True,False,1,Medium,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.0746476720634108,16,0.6956521739130435,0.08580942300885748,46.666666666666664,False,True,False,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,ECU,Ecuador,Water & Sanitation,0.03710833333333333,12,0.5217391304347826,0.04570672530697175,33.33333333333333,False,True,False,1,Medium,Fragmented coordination space
AUS,Australia,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.0,1,0.043478260869565216,0.0005875061744743366,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
CAN,Canada,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.0,10,0.43478260869565216,0.002060921424693826,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
DNK,Denmark,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.0,1,0.043478260869565216,0.14114250356085425,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
FIN,Finland,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.0,2,0.08695652173913043,0.011660243859422903,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
HUN,Hungary,Bilateral (DAC),ECU,Ecuador,Water & Sanitation,0.0,2,0.08695652173913043,0.020632166732994915,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH015,Green Climate Fund,Vertical Fund,SLV,El Salvador,Agriculture & Natural Resources,9.709105,4,0.17391304347826086,0.837647828345894,100.0,True,False,True,2,High,Fragmented coordination space
ESP,Spain,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,2.4320936535295417,19,0.8260869565217391,0.05785881576508158,94.73684210526315,True,True,False,2,High,Fragmented coordination space
USA,United States,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,1.8531630270826203,15,0.6521739130434783,0.026993586447463188,89.47368421052632,True,True,False,2,High,Fragmented coordination space
ITA,Italy,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,1.6905170355390151,15,0.6521739130434783,0.15552181374462837,84.21052631578947,True,True,True,3,High,Fragmented coordination space
DEU,Germany,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,1.0932881216909172,15,0.6521739130434783,0.050599969915051196,78.94736842105263,True,True,False,2,High,Fragmented coordination space
KOR,Korea,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,1.0486570712536938,17,0.7391304347826086,0.07696015889027533,73.68421052631578,True,True,False,2,High,Fragmented coordination space
JPN,Japan,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.575129576538928,16,0.6956521739130435,0.03766910088104822,68.42105263157895,True,True,False,2,High,Fragmented coordination space
AUT,Austria,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.13960639360479635,15,0.6521739130434783,0.35534999125256167,36.84210526315789,False,True,True,2,High,Fragmented coordination space
SWE,Sweden,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.3081024122482905,5,0.21739130434782608,0.028397625400421473,52.63157894736842,False,False,False,0,Low,Fragmented coordination space
1UN011,UN Peacebuilding Fund,UN Agency,SLV,El Salvador,Agriculture & Natural Resources,0.22166666666666668,1,0.043478260869565216,0.03090507008131287,47.368421052631575,False,False,False,0,Low,Fragmented coordination space
FRA,France,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.13701044777740243,7,0.30434782608695654,0.004006492382746388,31.57894736842105,False,False,False,0,Low,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.05533810427194303,4,0.17391304347826086,0.00404161354395787,26.31578947368421,False,False,False,0,Low,Fragmented coordination space
CZE,Czech Republic,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.014216999999999966,2,0.08695652173913043,0.11627989400102491,15.789473684210526,False,False,False,0,Low,Fragmented coordination space
AUS,Australia,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.0037556720796228338,3,0.13043478260869565,0.05325914212910001,10.526315789473683,False,False,False,0,Low,Fragmented coordination space
9OTH001,Adaptation Fund,Vertical Fund,SLV,El Salvador,Agriculture & Natural Resources,0.5116763333333333,2,0.08695652173913043,0.416457008809378,63.1578947368421,False,False,True,1,Medium,Fragmented coordination space
CAN,Canada,Bilateral (DAC),SLV,El Salvador,Agriculture & Natural Resources,0.4406840852064944,15,0.6521739130434783,0.0488703028040002,57.89473684210527,False,True,False,1,Medium,Fragmented coordination space
1UN003,FAO,UN Agency,SLV,El Salvador,Agriculture & Natural Resources,0.17412174034297925,8,0.34782608695652173,0.40289745094421886,42.10526315789473,False,False,True,1,Medium,Fragmented coordination space
TWN,Chinese Taipei,Bilateral (Non-DAC),SLV,El Salvador,Agriculture & Natural Resources,0.019156,1,0.043478260869565216,1.0,21.052631578947366,False,False,True,1,Medium,Fragmented coordination space
1UN004,IFAD,UN Agency,SLV,El Salvador,Agriculture & Natural Resources,0.001957333333333333,1,0.043478260869565216,1.0,5.263157894736842,False,False,True,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,SLV,El Salvador,Agriculture & Natural Resources,0.0,5,0.21739130434782608,0.005152226284536884,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH011,Global Environment Facility,Vertical Fund,SLV,El Salvador,Agriculture & Natural Resources,0.0,5,0.21739130434782608,0.08704256361971302,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH020,CGIAR,Vertical Fund,SLV,El Salvador,Agriculture & Natural Resources,0.0,4,0.17391304347826086,0.11280625477242175,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
